book_id,work_id,title,original_title,authors,author_ids,publisher,publication_year,original_publication_year,language_code,isbn,isbn13,format,num_pages,estimated_word_count,word_count_source,average_rating,ratings_count,text_reviews_count,work_ratings_count,work_text_reviews_count,rating_5_count,rating_4_count,rating_3_count,rating_2_count,rating_1_count,rating_total_count,genres,top_shelves,description,url,image_url
5996209,6170488,"Thorn Queen (Dark Swan, #2)",Thorn Queen,Richelle Mead,137902,Bantam,2009,2008,en-GB,0553819879,9780553819878,Mass Market Paperback,480,132000,estimated_from_pages_275_words_per_page,4.12,17028,579,18861,784,7518,7119,3379,669,176,18861,fiction; fantasy; science_fiction; romance; mystery_thriller_crime; young_adult,urban-fantasy:630; fantasy:417; paranormal:340; favorites:303; richelle-mead:230; paranormal-romance:210; fae:196; romance:190; adult:132; currently-reading:124; magic:117; series:113; to-read:103; books-i-own:82; dark-swan:82; kindle:78; supernatural:66; owned:60; fiction:60; fairies:57,"Eugenie Markham is a shaman for hire. She's paid to bind and banish creatures from the Otherworld. But something happened after her last battle. She became queen of the Thorn Land. With her kingdom in tatters, her love life in chaos, and eager to avoid the prophecy about her firstborn destroying mankind, the job's really not all it's cracked up to be. Now young girls are disappearing from the Otherworld, and no one seems willing to find out why. Or to put an end to it. Not that Eugenie's fazed by spilling fey blood, but this enemy is shrewd, subtle, and dangerous -- and nursing a very personal grudge. Eugenie must venture deep into the Otherworld and trust in a power she can barely control. She may be a reluctant queen, but she's vowed to do her duty, even if it means facing the darkest and deadliest side of her nature.",https://www.goodreads.com/book/show/5996209-thorn-queen,https://images.gr-assets.com/books/1304053865m/5996209.jpg
59969,272524,"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)",Sin City: A Dame to Kill For,Frank Miller,15085,Dark Horse,2010,1993,eng,1593072945,9781593072940,Paperback,208,57200,estimated_from_pages_275_words_per_page,4.16,23176,317,24019,386,9986,9099,3963,721,250,24019,fiction; fantasy; science_fiction; romance; mystery_thriller_crime; comics_graphic,to-read:4762; graphic-novels:800; comics:595; graphic-novel:265; fiction:119; crime:95; cómics:93; còmics:92; favorites:76; comic:76; comics-graphic-novels:73; comic-books:61; noir:59; currently-reading:54; graphic-novels-comics:48; owned:46; graphic:41; sin-city:36; comics-and-graphic-novels:34; dark-horse:28,"The second volume of Frank Miller's signature series is now planned as the lead story in the upcoming Sin City 2! This newly redesigned edition sports a new cover by Miller - some of his first comics art in years! Stuck with nothing but a seedy gumshoe job and some demons, Dwight's thinking of all the ways he's screwed up and what he'd give for one clear chance to wipe the slate clean, to dig his way out of the numb gray hell that is his life. And he'd give anything. Just to feel the fire. One more time. But he can't let himself lose control again, can't ever let the monster out. And then Ava calls. With a new look generating more excitement than ever before, this third edition is the perfect way to attract a whole new generation of readers to Frank Miller's masterpiece!",https://www.goodreads.com/book/show/59969.Sin_City_Vol_2,https://images.gr-assets.com/books/1470924735m/59969.jpg
59978,2801584,"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)",Sin City: That Yellow Bastard,Frank Miller,15085,Dark Horse,2005,1996,eng,,,Paperback,240,66000,estimated_from_pages_275_words_per_page,4.22,22936,223,23554,259,10706,8402,3536,641,269,23554,fiction; mystery_thriller_crime; comics_graphic; horror,graphic-novels:671; graphic-novel:215; còmics:133; fiction:95; favorites:78; crime:70; to-read:62; comics-graphic-novels:55; comic:51; owned:48; comic-books:47; noir:45; graphic-novels-comics:42; graphic:33; sin-city:31; currently-reading:28; dark-horse:24; comics-and-graphic-novels:22; comix:21; mystery:19,"In a Sin City short story, ""The Babe Wore Red,"" Frank Miller deviated from his stark black-and-white artwork by adding tiny bits of color throughout the story. The girl's dress was red, her lips were red--you get the picture. In That Yellow Bastard , the fourth Sin City graphic novel, Miller's experiment with yellow ink is also a tremendous success. The setup is simple. On the last day before he retires, Hartigan, an old cop, gets a call about an 11-year-old girl who has been kidnapped by a lunatic. Hartigan has got just one more thing to do before he retires: save the girl. Saving her is the easy part, because Hartigan has uncovered something really bad that is not going to stop until it catches up with him. That Yellow Bastard is nerve-racking to the very end.",https://www.goodreads.com/book/show/59978.Sin_City_Vol_4,https://images.gr-assets.com/books/1471122291m/59978.jpg
59980,2501570,Batman: Year One,Batman: Year One,Frank Miller; David Mazzucchelli; Richmond Lewis; Dennis O'Neil,15085; 28995; 821898; 28710,DC Comics,2005,1987,eng,1401207529,9781401207526,Paperback,144,39600,estimated_from_pages_275_words_per_page,4.23,145569,1733,148751,1956,73128,47820,19773,4622,3408,148751,fiction; fantasy; science_fiction; mystery_thriller_crime; young_adult; comics_graphic,to-read:3633; cómics:1667; graphic-novel:815; currently-reading:633; batman:608; favorites:529; fiction:333; comic-books:290; comics-graphic-novels:278; graphic-novels:242; superheroes:217; graphic-novels-comics:178; cómic:138; superhero:138; comics-and-graphic-novels:126; owned:104; crime:92; graphic:88; books-i-own:86; fantasy:79,"Lieutenant James Gordon takes up a new post in the crime-ridden and corrupt city of Gotham, while billionaire Bruce Wayne returns to the scene of his parents' deaths, intent on punishing the criminal element. Collects BATMAN #404-407.",https://www.goodreads.com/book/show/59980.Batman,https://images.gr-assets.com/books/1327940389m/59980.jpg
6,3046572,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",Harry Potter and the Goblet of Fire,J.K. Rowling; Mary GrandPré,1077326; 2927,Scholastic Inc.,2002,2000,eng,0439139600,9780439139601,Paperback,752,206800,estimated_from_pages_275_words_per_page,4.53,1754447,24488,1870287,31124,1196275,495237,151874,20219,6682,1870287,fiction; fantasy; science_fiction; mystery_thriller_crime; young_adult; children,fantasy:38378; young-adult:12979; fiction:10249; harry-potter:7472; owned:4977; ya:4383; series:4007; favourites:3597; childrens:2656; re-read:2065; owned-books:1904; adventure:1892; children:1716; j-k-rowling:1343; children-s:1227; sci-fi-fantasy:1130; all-time-favorites:1090; classics:1032; my-books:1010; reread:987,"Harry Potter is midway through both his training as a wizard and his coming of age. Harry wants to get away from the pernicious Dursleys and go to the International Quidditch Cup with Hermione, Ron, and the Weasleys. He wants to dream about Cho Chang, his crush (and maybe do more than dream). He wants to find out about the mysterious event that supposed to take place at Hogwarts this year, an event involving two other rival schools of magic, and a competition that hasn't happened for hundreds of years. He wants to be a normal, fourteen-year-old wizard. But unfortunately for Harry Potter, he's not normal - even by wizarding standards. And in his case, different can be deadly. -From the back cover",https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,https://images.gr-assets.com/books/1361482611m/6.jpg
60057,1319726,"Lucia, Lucia","Lucia, Lucia",Adriana Trigiani,9219,Fawcett Books,2005,2003,eng,0345472446,9780345472441,Paperback,305,83875,estimated_from_pages_275_words_per_page,3.92,13363,1199,14955,1352,4244,6156,3787,649,119,14955,fiction; romance; young_adult; history_biography,to-read:4467; fiction:240; currently-reading:158; historical-fiction:104; favorites:95; chick-lit:93; book-club:63; romance:59; adriana-trigiani:41; books-i-own:29; audiobook:29; adult-fiction:24; owned:23; general-fiction:21; audio:21; adult:20; historical:19; library:17; new-york:17; 1950s:16,"It is 1950 in glittering, vibrant New York City. Lucia Sartori is the beautiful twenty-five-year-old daughter of a prosperous Italian grocer in Greenwich Village. The postwar boom is ripe with opportunities for talented girls with ambition, and Lucia becomes an apprentice to an up-and-coming designer at chic B. Altman's department store on Fifth Avenue. Engaged to her childhood sweetheart, the steadfast Dante DeMartino, Lucia is torn when she meets a handsome stranger who promises a life of uptown luxury that career girls like her only read about in the society pages. Forced to choose between duty to her family and her own dreams, Lucia finds herself in the midst of a sizzling scandal in which secrets are revealed, her beloved career is jeopardized, and the Sartoris' honor is tested.",https://www.goodreads.com/book/show/60057.Lucia_Lucia,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6006518,6181610,"Strange Angels (Strange Angels, #1)",Strange Angels,Lili St. Crow; Lilith Saintcrow,3408349; 131208,Razorbill,2009,2009,eng,1595142517,9781595142511,Paperback,293,80575,estimated_from_pages_275_words_per_page,3.78,35173,1953,36160,2089,12287,10471,8398,3267,1737,36160,fiction; fantasy; romance; mystery_thriller_crime; young_adult; horror,to-read:5371; paranormal:669; favorites:555; currently-reading:473; ya:454; urban-fantasy:360; series:261; zombies:210; romance:206; angels:138; owned:138; vampire:127; strange-angels:100; paranormal-romance:87; magic:85; fiction:83; library:74; shapeshifters:74; fantasy:68; teen:67,"In Strange Angels , Dru Anderson has what her grandmother called “the touch.” (Comes in handy when you’re traveling from town to town with your dad, hunting ghosts, suckers, wulfen, and the occasional zombie.) Then her dad turns up dead—but still walking—and Dru knows she’s next. Even worse, she’s got two guys hungry for her affections, and they’re not about to let the fiercely independent Dru go it alone. Will Dru discover just how special she really is before coming face-to-fang with whatever—or whoever — is hunting her?",https://www.goodreads.com/book/show/6006518-strange-angels,https://images.gr-assets.com/books/1331244487m/6006518.jpg
60080,375997,Groundwork of the Metaphysics of Morals,Grundlegung zur Metaphysik der Sitten,Immanuel Kant; Mary J. Gregor; Christine M. Korsgaard,11038; 1860755; 265545,Cambridge University Press,1998,1785,eng,0521626951,9780521626958,paper,76,20900,estimated_from_pages_275_words_per_page,3.78,9106,160,10621,271,3073,3640,2736,860,312,10621,fiction; history_biography; classics; nonfiction,to-read:232; nonfiction:55; german:29; school:26; philosophy:22; default:19; kant:19; kindle:16; owned-books:14; classic:13; philosophie:13; academic:13; theory:12; great-books:12; to-buy:11; college:10; metaphysics:10; 18th-century:10; library:10; philosophical:10,"Immanuel Kant's Groundwork of the Metaphysics of Morals ranks alongside Plato's Republic and Aristotle's Nicomachean Ethics as one of the most profound and influential works in moral philosophy ever written. In Kant's own words its aim is to search for and establish the supreme principle of morality, the categorical imperative. This edition presents the acclaimed translation of the text by Mary Gregor, together with an introduction by Christine M. Korsgaard that examines and explains Kant's argument.",https://www.goodreads.com/book/show/60080.Groundwork_of_the_Metaphysics_of_Morals,https://images.gr-assets.com/books/1398209445m/60080.jpg
6013511,5083472,Black Hills,Black Hills,Nora Roberts,625,Putnam,2009,2009,en-US,0399155813,9780399155819,,472,129800,estimated_from_pages_275_words_per_page,4.08,26684,1124,28934,1316,11181,10498,5933,1079,243,28934,fiction; romance; mystery_thriller_crime,to-read:6645; nora-roberts:717; romance:696; currently-reading:419; romantic-suspense:220; mystery:154; fiction:139; contemporary-romance:106; favorites:104; suspense:101; books-i-own:99; contemporary:98; default:92; roberts-nora:70; owned:68; chick-lit:47; nora:46; library:42; audiobook:41; thriller:38,"A summer at his grandparents' South Dakota ranch is not eleven-year-old Cooper Sullivan's idea of a good time. But things are a bit more bearable now that he's discovered the neighbor girl, Lil Chance, and her homemade batting cage. Even horseback riding isn't as awful as Coop thought it would be. Each year, with Coop's annual summer visit, their friendship deepens from innocent games to stolen kisses, but there is one shared experience that will forever haunt them: the terrifying discovery of a hiker's body. As the seasons change and the years roll, Lil stays steadfast to her aspiration of becoming a wildlife biologist and protecting her family land, while Coop struggles with his father's demand that he attend law school and join the family firm. Twelve years after they last walked together hand in hand, fate has brought them back to the Black Hills when the people and things they hold most dear need them most. Coop recently left his fast-paced life as an investigator in New York to take care for his aging grandparents and the ranch he has come to call home. Though the memory of his touch still haunts her, Lil has let nothing stop her dream of opening the Chance Wildlife Refuge, but something ... or someone ... has been keeping a close watch. When small pranks and acts of destruction escalate into the heartless killing of Lil's beloved cougar, recollections of an unsolved murder in these very hills have Coop springing to action to keep Lil safe. Lil and Coop both know the natural dangers that lurk in the wild landscape of the Black Hills. Now they must work together to unearth a killer of twisted and unnatural instincts who has singled them out as prey.",https://www.goodreads.com/book/show/6013511-black-hills,https://images.gr-assets.com/books/1303019108m/6013511.jpg
60142,2115431,La ciudad y los perros,La ciudad y los perros,Mario Vargas Llosa,22515,Punto de Lectura,2000,1962,spa,8466309152,9788466309158,Mass Market Paperback,446,122650,estimated_from_pages_275_words_per_page,4.09,9786,273,11831,498,4485,4709,2028,427,182,11831,fiction; history_biography; classics,to-read:1732; currently-reading:390; favorites:134; fiction:123; spanish:54; 1001-books:45; latin-america:43; owned:41; peru:36; latin-american:36; literature:34; latin-american-literature:33; novel:32; novels:29; classics:29; español:26; 1001:26; nobel:21; books-i-own:19; default:18,"En 1962, La ciudad y los perros recibía el Premio Biblioteca Breve. Así comenzaba la andadura literaria de esta obra considerada una de las mejores novelas en español del siglo XX.Los personajes de La ciudad y los perros, un grupo de jóvenes que se «educan» en una disciplina militar implacable y violenta, aprenden a sobrevivir en un ambiente en el que están muy arraigados los prejuicios raciales y las diferencias entre clases sociales y económicas; donde todos se muestran como no son en realidad y la transgresión de las normas establecidas parece ser la única salida.",https://www.goodreads.com/book/show/60142.La_ciudad_y_los_perros,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
60177,891152,"Ozma of Oz (Oz, #3)",Ozma of Oz,L. Frank Baum,3242,Reilly & Britton,1907,1907,eng,0543895149,9780543895141,Paperback,126,34650,estimated_from_pages_275_words_per_page,3.97,14831,495,17272,777,5631,6358,4484,659,140,17272,fiction; fantasy; science_fiction; young_adult; children; classics,fantasy:779; classics:372; childrens:246; fiction:244; children:167; to-read:153; oz:129; young-adult:114; children-s:114; favorites:103; kindle:96; classic:95; series:88; books-i-own:77; children-s-books:69; kids:66; childhood:62; adventure:52; childrens-books:51; ebook:46,"Readers of all ages will welcome the chance to be reunited with Dorothy Gale and such beloved characters as the Scarecrow, Tin Woodman, and Cowardly Lion, as well as to meet new favorites such as the Hungry Tiger, whose appetite is never satisfied; Princess Langwidere, who has thirty heads; Billina, a talking chicken; and Tiktok, a mechanical man. Blown overboard while sailing with her uncle, Dorothy finds herself in the fairy realm of Ev. She sets out with her friends to rescue the Queen of Ev and her ten children, who have been imprisoned by the cruel Nome King. But even Ozma, the wise Ruler of Oz, is no match for the clever king, and it's up to Dorothy to save everyone from terrible danger. But will the Nome King's enchantments be too much even for the plucky little girl from Kansas?",https://www.goodreads.com/book/show/60177.Ozma_of_Oz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
60211,762497,The Shadow of the Torturer (The Book of the New Sun #1),The Shadow of the Torturer,Gene Wolfe,23069,Pocket Books,1984,1980,eng,0671540661,9780671540661,Paperback,262,72050,estimated_from_pages_275_words_per_page,3.8,15515,751,16516,886,5325,5307,3711,1537,636,16516,fiction; fantasy; science_fiction; classics; nonfiction,to-read:18592; fantasy:1178; science-fiction:416; currently-reading:345; sci-fi:276; fiction:212; favorites:134; scifi:81; sf:77; owned:63; series:49; sci-fi-fantasy:43; audiobook:31; abandoned:29; post-apocalyptic:28; to-read-fantasy:26; to-buy:26; science-fantasy:26; scifi-fantasy:26; fantasy-sci-fi:25,"The Shadow of the Torturer is the first volume in the four-volume series, The Book of the New Sun. It is the tale of young Severian, an apprentice in the Guild of Torturers on the world called Urth, exiled for committing the ultimate sin of his profession -- showing mercy toward his victim -- and follows his subsequent journey out of his home city of Nessus.",https://www.goodreads.com/book/show/60211.The_Shadow_of_the_Torturer,https://images.gr-assets.com/books/1329650008m/60211.jpg
6021523,6196976,Summer House,Summer House,Nancy Thayer,37183,Ballantine Books,2009,2009,eng,0345498208,9780345498205,Hardcover,368,101200,estimated_from_pages_275_words_per_page,3.91,11471,496,12162,551,3584,4715,3173,530,160,12162,fiction; romance,to-read:5678; currently-reading:128; chick-lit:78; fiction:74; nancy-thayer:28; beach-reads:26; romance:25; library:18; audio:16; audio-book:15; audiobooks:15; summer-reads:13; kindle:13; women-s-fiction:11; audio-books:10; ebooks:10; adult-fiction:10; summer:9; contemporary:9; books-i-own:9,"After years of wandering from whim to whim, thirty-year-old Charlotte Wheelwright seems to have at last found her niche. The free spirit enjoys running an organic gardening business on the island of Nantucket, thanks in large part to her spry grandmother Nona, who donated a portion of land on the family’s seaside compound to get Charlotte started. Though Charlotte’s skill with plants is bringing her success, cultivating something deeper with people–particularly her handsome neighbor Coop–might be more of a challenge. Nona’s generosity to Charlotte, secretly her favorite grandchild, doesn’t sit well with the rest of the Wheelwright clan, however, as they worry that Charlotte may be positioning herself to inherit the entire estate. With summer upon them, everyone is making their annual pilgrimage to the homestead–some with hopes of thwarting Charlotte’s dreams, others in anticipation of Nona’s latest pronouncements at the annual family meeting, and still others with surprising news of their own. Charlotte’s mother, Helen, a Wheelwright by marriage, brings a heavy heart. She once set aside her own ambitions to fit in with the Wheelwrights, but now she must confront a betrayal that threatens both her sense of place and her sense of self. As summer progresses, these three women–Charlotte, Nona, and Helen–come to terms with the decisions they have made. Revisiting the lives and loves that have crossed their paths and the possibilities of the roads not taken, they may just discover that what they’ve always sought was right in front of them all along.",https://www.goodreads.com/book/show/6021523-summer-house,https://images.gr-assets.com/books/1320412131m/6021523.jpg
60220,58584,"Simply Irresistible (Chinooks Hockey Team, #1)",Simply Irresistible,Rachel Gibson,33952,Avon,1998,1998,eng,0380790076,9780380790074,Mass Market Paperback,375,103125,estimated_from_pages_275_words_per_page,3.86,16947,505,18459,658,5252,7178,4619,981,429,18459,fiction; romance,to-read:2809; romance:604; contemporary-romance:386; sports:211; chick-lit:163; currently-reading:140; rachel-gibson:132; favorites:118; series:116; kindle:67; hockey:58; contemporary:57; sports-romance:55; adult:53; romance-contemporary:41; funny:38; ebook:37; owned:34; humor:32; secret-baby:32,"Georgeanne Howard leaves her fiancé at the altar when she realizes she can't marry a man old enough to be her grandfather, no matter how rich he is. Hockey superstar John Kowalsky unknowingly helps her escape, and only when it's too late does he realize that he's absconded with his boss's bride. This bad boy isn't looking to be anybody's savior but his own. Still, a long night stretches ahead of them—a night too sultry to resist temptation. Seven years later, Georgeanne and John meet again. She is on her way to becoming Seattle's domestic darling and he is past his hellraising days. Shocked to learn that he has a daughter, John's determined to be part of her life. Georgeanne has loved John since the moment she jumped into his car, but will he risk the wrath of his boss, and one final chance at glory, to prove that this time his love will be everlasting?",https://www.goodreads.com/book/show/60220.Simply_Irresistible,https://images.gr-assets.com/books/1170538816m/60220.jpg
60223,58587,"See Jane Score (Chinooks Hockey Team, #2)",See Jane Score,Rachel Gibson,33952,Avon,2003,2003,eng,0060009241,9780060009243,Mass Market Paperback,363,99825,estimated_from_pages_275_words_per_page,4.06,20776,566,21815,656,7942,8445,4393,835,200,21815,fiction; romance,to-read:2663; romance:641; contemporary-romance:402; contemporary:263; sports:226; favorites:207; chick-lit:189; sports-romance:187; rachel-gibson:146; series:97; currently-reading:74; adult:55; hockey:53; kindle:50; fiction:48; sport:38; romance-contemporary:38; sport-romance:36; funny:33; ebook:33,"This is Jane A little subdued. A little stubborn. A little tired of going out on blind dates with men who drive vans with sofas in the back, Jane Alcott is living the Single Girl existence in the big city. She is also leading a double life. By day, she's a reporter covering the raucous Seattle Chinooks hockey team—especially their notorious goalie Luc Martineau. By night, she's a writer, secretly creating the scandalous adventures of ""Honey Pie""...the magazine series that has all the men talking. See Jane spar Luc has made his feelings about parasite reporters—and Jane—perfectly clear. But if he thinks he's going to make her life a misery, he'd better think again. See Jane attract For as long as he can remember, Luc has been single minded about his career. The last thing he needs is a smart mouthed, pain in the backside, reporter digging into his past and getting in his way. But once the little reporter shed her black and gray clothes in favor of a sexy red dress, Luc sees that there is more to Jane than originally meets the eye. Maybe it's time to take a risk. Maybe it's time to live out fantasies. Maybe it's time to.... See Jane score!",https://www.goodreads.com/book/show/60223.See_Jane_Score,https://images.gr-assets.com/books/1330265531m/60223.jpg
60229,1881174,Halo: The Fall of Reach,The Fall of Reach,Eric S. Nylund,33958,,,2001,eng,0345451325,9780345451323,Paperback,,,,4.25,14531,796,16545,907,7804,5750,2463,432,96,16545,fiction; fantasy; science_fiction; young_adult; nonfiction,to-read:1132; currently-reading:472; science-fiction:356; sci-fi:326; halo:244; favorites:156; fiction:116; owned:78; scifi:56; video-games:52; books-i-own:43; default:39; fantasy:27; novels:25; video-game:21; war:21; military:21; sci-fi-fantasy:20; space:16; action:16,"As the bloody Human-Covenant War rages on Halo, the fate of humankind may rest with one warrior, the lone SPARTAN survivor of another legendary battle... the desperate, take-no-prisoners struggle that led humanity to Halo--the fall of the planet Reach. Now, brought to life for the first time, here is the full story of that glorious, doomed conflict. While the brutal Covenant juggernaut sweeps inexorably through space, intent on wiping out humankind, only one stronghold remains--the planet Reach. Practically on Earth's doorstep, it is the last military fortress to defy the onslaught. But the personnel here have another, higher priority: to prevent the Covenant from discovering the location of Earth. Outnumbered and outgunned, the soldiers seem to have little chance against the Covenant, but Reach holds a closely guarded secret. It is the training ground for the very first ""super soldiers."" Code-named SPARTANs, these highly advanced warriors, specially bioengineered and technologically augmented, are the best in the universe--quiet, professional, and deadly. Now, as the ferocious Covenant attack begins, a handful of SPARTANs stand ready to wage ultimate war. They will kill, they will be destroyed, but they will never surrender. And at least one of them--the SPARTAN known as Master Chief--will live to fight another day on a mysterious and ancient, artificial world called Halo...",https://www.goodreads.com/book/show/60229.Halo,https://images.gr-assets.com/books/1436746591m/60229.jpg
6023056,6198519,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment","Act Like a Lady, Think Like a Man",Steve Harvey,206062,Amistad,2009,2009,,0061728977,9780061728976,Hardcover,232,63800,estimated_from_pages_275_words_per_page,3.82,29074,2069,32897,2330,11738,9341,7469,2887,1462,32897,fiction; romance; history_biography; nonfiction,currently-reading:428; non-fiction:254; favorites:73; nonfiction:70; to-read:58; relationships:44; owned:41; books-i-own:37; humor:35; psychology:33; my-books:30; relationship:29; self-improvement:25; books:23; self-help:21; dating:20; ebook:19; act-like-a-lady-think-like-a-man:18; self-development:18; romance:17,"“Harvey offers surprising insights into the male mentality and gives women strategies for taming that unruly beast.” — Philadelphia Inquirer “Women should listen to Steve Harvey when it comes to what a good man is about. Steve Harvey dispenses a lot of fabulous information about men.” —Aretha Franklin The #1 New York Times bestseller from the new guru of relationship advice, Steve Harvey’s Act Like a Lady, Think Like a Man is an invaluable self-help book that can empower women everywhere to take control of their relationships. The host of a top-rated radio show listened to by millions daily—and of cable TV’s The Steve Harvey Project —Harvey knows what men really think about love, intimacy, and commitment. In Act Like a Lady, Think Like a Man , the author, media personality, and stand-up comedian gets serious, sharing his wealth of knowledge, insight, and no-nonsense advice for every good woman who wants to find a good man or make her current love last.",https://www.goodreads.com/book/show/6023056-act-like-a-lady-think-like-a-man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
603204,1110244,How to Cook Everything: Simple Recipes for Great Food,How to Cook Everything: Simple Recipes for Great Food,Mark Bittman,1785,John Wiley & Sons,1998,1998,en-US,0028610105,9780028610108,Hardcover,960,264000,estimated_from_pages_275_words_per_page,4.02,52774,506,54670,638,23894,15573,9749,3096,2358,54670,fiction; history_biography; nonfiction,to-read:71477; cookbooks:951; currently-reading:658; cooking:430; food:286; cookbook:184; non-fiction:178; reference:127; cook-books:82; nonfiction:78; favorites:61; owned:39; books-i-own:28; food-and-cooking:25; cook:23; to-buy:21; food-cooking:21; default:20; cook-book:20; library:16,"Great Food Made Simple Here's the breakthrough one-stop cooking reference for today's generation of cooks! Nationally known cooking authority Mark Bittman shows you how to prepare great food for all occasions using simple techniques, fresh ingredients, and basic kitchen equipment. Just as important, How to Cook Everything takes a relaxed, straightforward approach to cooking, so you can enjoy yourself in the kitchen and still achieve outstanding results.",https://www.goodreads.com/book/show/603204.How_to_Cook_Everything,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
603422,589992,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York","The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Mollie Katzen,42861,Ten Speed Press,1977,1977,eng,0913668680,9780913668689,Paperback,221,60775,estimated_from_pages_275_words_per_page,3.95,34526,310,36044,383,13353,11956,7572,2083,1080,36044,fiction; history_biography; classics; nonfiction,to-read:18081; cookbooks:809; cooking:279; food:195; currently-reading:167; cookbook:142; non-fiction:100; cook-books:61; nonfiction:43; reference:40; favorites:32; owned:28; vegetarian:22; cookery:19; food-cooking:16; recipes:15; books-i-own:15; cookbooks-i-own:13; my-cookbooks:13; food-and-cooking:12,"Among the most influential cookbooks of our time, the Moosewood Cookbook is such a powerful symbol that the publishers were tempted not to tamper with it. But times have changed, and knowledge about the foods we eat and their nutritional value has increased. So, after many inquiries and requests, the author has revised many of her recipes to be lighter and healthier. Illustrated.",https://www.goodreads.com/book/show/603422.The_Moosewood_Cookbook,https://images.gr-assets.com/books/1344370160m/603422.jpg
603911,2435731,"SilverFin (Young Bond, #1)",SilverFin,Charlie Higson,162326,Miramax Books,2005,2005,eng,078683661X,9780786836611,Hardcover,352,96800,estimated_from_pages_275_words_per_page,3.8,10193,445,10927,537,3066,3956,2807,833,265,10927,fiction; fantasy; science_fiction; mystery_thriller_crime; young_adult; children,to-read:734; currently-reading:177; young-adult:132; adventure:97; mystery:79; spy:63; favorites:59; fiction:56; ya:56; thriller:53; books-i-own:40; james-bond:36; series:35; action:35; action-adventure:26; teen:25; owned:24; default:21; espionage:20; spies:17,"Before the name became a legend. Before the boy became the man. Meet Bond. James Bond. Something is in the water at Loch Silverfin. Something deadly. Something secret. On his first day at Eton, James already meets his first enemy. In remote Loch Silverfin, a terrifying discovery threatens to unleash a new breed of warfare.",https://www.goodreads.com/book/show/603911.SilverFin,https://images.gr-assets.com/books/1404538648m/603911.jpg
60400,810498,"The Ruins of Gorlan (Ranger's Apprentice, #1)",The Ruins of Gorlan,John Flanagan,34049,Puffin Books,2006,2004,eng,0142406635,9780142406632,Paperback,249,68475,estimated_from_pages_275_words_per_page,4.2,83144,5226,91642,5994,42303,30925,14072,3021,1321,91642,fiction; fantasy; science_fiction; young_adult; children; history_biography,to-read:3419; favorites:1350; fiction:418; fantasy:295; books-i-own:257; owned:220; currently-reading:217; middle-grade:189; rangers-apprentice:151; ranger-s-apprentice:142; john-flanagan:135; childrens:135; teen:112; ya-fantasy:109; action:102; young-adult:101; kids:101; children:100; high-fantasy:95; action-adventure:87,"Alternate cover edition for ISBN: 9780142406632 and here They have always scared him in the past — the Rangers, with their dark cloaks and shadowy ways. The villagers believe the Rangers practice magic that makes them invisible to ordinary people. And now 15-year-old Will, always small for his age, has been chosen as a Ranger's apprentice. What he doesn't yet realize is that the Rangers are the protectors of the kingdom. Highly trained in the skills of battle and surveillance, they fight the battles before the battles reach the people. And as Will is about to learn, there is a large battle brewing. The exiled Morgarath, Lord of the Mountains of Rain and Night, is gathering his forces for an attack on the kingdom. This time, he will not be denied....",https://www.goodreads.com/book/show/60400.The_Ruins_of_Gorlan,https://images.gr-assets.com/books/1293952830m/60400.jpg
60431,58792,Andy Goldsworthy: A Collaboration with Nature,Andy Goldsworthy: A Collaboration with Nature,Andy Goldsworthy,34070,Harry N. Abrams,1990,1990,,0810933519,9780810933514,Hardcover,120,33000,estimated_from_pages_275_words_per_page,3.95,20763,105,20763,105,9423,5103,3473,1385,1379,20763,fiction; history_biography; comics_graphic; poetry; nonfiction,to-read:29680; art:252; currently-reading:56; non-fiction:55; photography:35; favorites:33; nature:31; nonfiction:25; art-books:22; adult:8; arts:7; to-buy:6; coffee-table:6; environment:6; art-photography:5; artists:4; inspiration:4; sculpture:4; to-read-non-fiction:3; artsy:3,"Illustrates outdoor sculptures created with a range of natural materials, including snow, ice, leaves, rock, clay, stones, feathers, and twigs.",https://www.goodreads.com/book/show/60431.Andy_Goldsworthy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
