book_id_csv,book_id
36275,241387
36292,712807
36914,17905709
37031,6926176
37043,238360
37071,90420
37088,79834
37092,17838528
37125,25666046
37137,44184
37140,26721568
37171,25663717
37173,18296030
37174,31101
37175,25663888
37180,26722820
37182,12820360
37214,792161
37262,25205422
37269,25067046
37351,23846013
37354,23566909
37459,23398961
37498,95619
37603,23014603
37626,23209971
37691,73297
38019,43739
38065,1056627
38101,5168517
38127,389827
38142,125958
38143,65684
38183,268601
38240,390305
38254,1050383
38260,11889938
38261,13593555
38344,15985392
38441,13035050
38577,12926804
38697,206193
38729,13117308
38730,12849385
38752,426030
38758,504420
38759,15791154
38772,9943
38773,289644
38774,35332
38775,11433
38782,7129588
38785,6104943
38816,11256979
38818,40168
38819,1430
38875,46191
38883,612188
38889,129603
38899,226378
38960,174879
38970,9762
39001,6709
39011,6081685
39012,6686671
39026,423156
39027,325421
39028,776407
39029,103159
39030,765811
39031,11908
39032,21343
39033,11391817
39034,228765
39036,60937
39038,826584
39039,7911
39040,62111
39041,91247
39042,93
39043,899962
39044,372638
39045,189182
39046,193093
39047,457762
39048,551876
39050,86856
39055,15014
39063,239509
39065,49322
39066,26123
39068,46674
39069,525488
39070,720298
39071,26329
39072,347852
39073,6452806
39074,180066
39075,12475019
39077,816752
39091,14745338
39101,2798094
39105,15985372
39204,11260526
39206,10
39207,7351574
39208,30259
39216,25733990
39234,12254379
39242,22381326
39243,22055283
39259,18138189
39262,17608111
39263,479561
39268,769658
39271,11275323
39278,37619
39279,416580
39280,429138
39281,10507
39282,17841
39285,104089
39288,17163514
39294,1297150
39295,68528
39296,68526
39303,10618
39304,12891107
39306,13813
39307,149302
39308,13810
39309,110694
39310,189811
39311,587582
39312,371787
39313,42432
39315,884288
39319,116295
39320,2855034
39328,6356190
39330,8785374
39331,7576115
39332,6250169
39333,116296
39334,34492
39335,62530
39336,34501
39337,34511
39338,34534
39339,34503
39340,34498
39341,63720
39342,78876
39343,34541
39344,47990
39345,34532
39346,34527
39347,34508
39348,64218
39349,400354
39350,34529
39351,34517
39352,2442
39353,34510
39354,64217
39355,34499
39356,34506
39357,34484
39358,12017
39359,422452
39360,12009
39361,886066
39374,8447255
39376,4703427
39377,938544
39378,459064
39379,478951
39380,345299
39381,55398
39382,7557548
39383,47989
39384,149847
39385,175983
39387,55401
39388,43916
39395,11350430
39396,11985631
39402,25671861
39403,21853645
39407,24709327
39410,2068
39414,68984
39416,40745
39432,356824
39436,18404285
39440,8034188
39443,198863
39445,634583
39448,73968
39449,84054
39450,113934
39453,14082
39455,9814682
39456,37875
39459,78976
39460,78970
39461,79016
39462,78989
39463,78985
39464,79006
39465,7201
39466,78987
39468,119389
39469,119382
39470,106646
39471,43324
39472,84052
39547,7144426
39581,25877663
39583,23705512
39593,24488476
39611,19674
39612,19670
39613,382549
39614,318525
39641,77786
39704,7203690
39733,12583975
39757,11808919
39763,821611
39764,13425393
39775,4961959
39792,18130
39850,10866233
39947,25809756
39972,20829994
40002,22571275
40028,11445880
40039,474634
40043,5111039
40044,263172
40045,263148
40048,2964700
40049,153783
40050,153792
40051,153781
40052,24093
40053,153782
40054,58894
40055,58893
40056,58890
40057,153779
40059,13829
40060,153800
40064,24431
40067,153780
40104,33726
40105,384457
40106,33732
40133,13580928
40134,10327303
40136,15513156
40140,12075886
40163,9893355
40164,10429037
40166,7415016
40174,6937878
40176,6621143
40179,561403
40182,9462775
40183,3347892
40192,23221
40193,90475
40202,263171
40205,114701
40206,78039
40207,147732
40232,2051840
40240,24019187
40241,11413
40263,8293938
40273,26072609
40292,16158498
40293,6570502
40294,7108725
40372,26025989
40386,184419
40428,56373
40436,8477057
40465,2306910
40519,2845287
40530,33457
40556,4070095
40558,6751
40563,294081
40592,9598
40617,68496
40633,48183
40637,469901
40676,80642
40695,426504
40698,132626
40737,5130
40747,152519
40775,467032
40805,923950
40809,18774981
40854,45974
40862,11709037
40866,23363874
40870,9827912
40872,20257122
40874,248871
40876,13530973
40877,1824
40879,513367
40911,18498558
40914,520738
40937,62032
40962,113205
40968,4485966
40978,6988014
40979,56912
40982,3061
40983,168814
40990,207781
40993,857502
40994,497164
41008,3253215
41036,12021
41060,5159
41073,737957
41075,72536
41084,23013953
41087,9862761
41140,239239
41144,52873
41147,204779
41151,18600
41161,534289
41192,2247142
41201,1662160
41203,543103
41207,222078
41209,682761
41219,81779
41223,1173576
41226,18667307
41231,22207
41248,40067
41266,653396
41278,20663702
41302,233389
41305,198511
41313,9914
41348,5204
41370,202146
41373,522525
41377,5695
41380,226162
41385,14990
41386,4808763
41402,147941
41408,123933
41413,29946
41549,7247854
41557,164723
41575,327242
41585,179735
41594,78408
41606,588747
41607,9998705
41613,7189177
41638,7054123
41644,105760
41647,15654
41651,6404621
41672,5206937
41676,27208
41681,99713
41682,138134
41683,538845
41690,43841
41697,269322
41726,8643407
41753,61915
41756,61899
41757,61909
41758,68483
41759,61904
41760,61906
41761,61903
41762,61905
41776,20329634
41784,7683254
41793,1244286
41857,7528717
41870,969177
41872,4902793
41876,6952423
41878,5571
41903,22886113
41906,18667779
41914,6054449
41915,6696465
41927,11410104
41963,23753
41966,24429934
41989,23675858
42022,18867685
42035,16299991
42043,568476
42047,7673
42051,100933
42052,100924
42053,73385
42054,16066586
42055,17899696
42059,94578
42093,9282
42107,1675216
42109,103815
42110,303454
42123,26131641
42138,23602504
42140,16084702
42141,6466909
42142,6202690
42143,11742691
42146,10196362
42251,6713071
42254,194479
42255,105973
42264,8172
42269,107021
42270,107017
42497,147243
42508,122781
42518,4499669
42535,867387
42559,49824
42566,543339
42567,71771
42582,46544
42586,264778
42587,820956
42590,17334495
42594,5160
42597,4016515
42599,29154543
42607,32505
42608,11082037
42609,49353
42613,15737147
42614,18077875
42639,17143
42643,11337
42648,7822895
42670,13584236
42672,104189
42674,55018
42680,95621
42681,46601
42682,95622
42683,288644
42684,3121162
42695,6697
42696,5055
42698,1434105
42699,40320
42700,40329
42701,6424
42702,6425
42703,6854
42704,6858
42705,6422
42740,17332207
42766,17333302
42823,550940
42824,818372
42825,85737
42826,41701
42827,559889
42828,41704
42829,41698
42830,32807
42831,41710
42832,198331
42833,41706
42834,41707
42835,198332
42840,20886354
42844,21483760
42845,18616975
42848,16280678
42849,227454
42856,18342283
42859,17673271
42865,16071748
42878,184661
42879,7959473
42898,49158
42932,61539
42964,79421
42968,133767
42969,27530
42970,50930
42971,85958
42972,27525
42973,228258
42974,27526
42975,85957
42976,27528
42989,1908456
43003,352383
43036,126066
43043,824062
44307,107773
44308,107789
44519,9305362
44738,107781
44739,891812
44740,192341
44750,763047
44754,835155
44755,22686
44764,73095
44784,226315
44789,38568
45011,72623
45029,84842
45031,7907680
45032,84844
45033,1747182
45106,1176884
45111,420739
45119,5053547
45130,204479
45191,420734
45194,107779
45197,1422250
45198,38562
45209,263149
45211,1422252
45223,227280
46059,8158992
46060,12988016
46208,111306
46217,2309720
46221,8110748
46226,8230409
46239,12042279
46242,7384801
46243,6481245
46244,4769247
46255,6612005
46259,954303
46260,1881621
46261,1157452
46263,6236809
46264,229145
46265,330744
46266,228063
46267,856917
46268,667985
46269,6419566
46270,13570
46271,282282
46272,1087204
46286,13597728
46325,34262
46333,26214866
46362,24937499
46363,22744701
46364,23745132
46387,17287009
46390,752994
46391,261689
46394,6751356
46396,13153693
46406,200963
46407,205821
46410,60929
46417,285500
46422,133445
46484,827685
46487,75162
46500,100322
46506,106393
46507,290039
46512,122211
46521,38548
46533,1301153
46534,85989
46535,85993
46536,93726
46537,93729
46538,93728
46539,439275
46540,93731
46552,3465
46553,10155
46571,6547188
46572,3475268
46573,30260
46574,1225621
46575,30262
46576,30263
46578,646195
46579,967494
46580,10444
46581,17136
46582,37677
46583,270067
46586,141935
46587,502406
46589,1215290
46590,831470
46591,386234
46592,808853
46594,116020
46595,139004
46596,19330
46609,25813937
46612,27161845
46630,1032
46642,18693753
46660,8105569
46661,12547098
46664,7963208
46672,11450591
46677,3268926
46681,9923372
46687,84022
46692,9729504
46695,128756
46707,43993
46711,199531
46716,136081
46727,508903
46731,2967316
46745,998133
46755,128754
46756,128755
46757,128759
46758,281350
46759,128752
46760,128757
46764,181116
46785,6528
46786,430968
46787,80631
46788,80630
46801,31623
46802,6530
46805,7494
46806,33723
46807,154424
46808,26722
46815,297134
46818,22551809
46827,8584913
46832,184850
46844,18667976
46861,181077
46872,9484114
46893,22381892
46896,28374062
46897,644655
46905,161744
46908,30002998
46919,133954
46942,10865206
46943,11104933
46947,18635039
46948,961831
46955,6505109
46956,7981456
46957,18815695
46958,18478222
46959,20801166
46978,209194
46979,207569
46980,116236
46982,23743603
46995,3832
46999,11824
47016,19286669
47017,12878300
47019,51362
47020,16058610
47024,2017056
47026,17834834
47027,207153
47029,108077
47033,8727466
47037,77366
47050,13237327
47053,42369
47058,13170021
47062,9858488
47063,17707603
47065,17287028
47071,15795628
47072,3675828
47073,43927
47074,43928
47087,6871737
47096,300650
47101,10790376
47103,39963
47104,39980
47105,2138727
47108,12171769
47109,8565083
47115,229123
47123,1838166
47124,266904
47125,31242
47126,128940
47136,8720415
47148,89551
47158,11746513
47163,42435
47167,1206073
47171,9583508
47172,7023554
47173,6048530
47185,349129
47220,508413
47231,2292384
47240,6423
47253,217436
47261,119829
47266,1779929
47268,95693
47269,77395
47270,77394
47271,65840
47272,77392
47273,77390
47274,77391
47276,161361
47278,6419
47279,6517407
47295,4618898
47308,99955
47319,56157
47330,747061
47339,625554
47345,381787
47349,80750
47379,231585
47381,5191
47382,5167
47388,232268
47391,138872
47399,792938
47402,170632
47403,237114
47408,571508
47439,16218778
47440,29501
47445,146064
47455,7997069
47462,7908638
47465,124509
47481,76706
47486,425123
47488,6076768
47489,206197
47490,2336803
47491,7520
47492,7313444
47493,40710
47496,7159515
47514,6574542
47516,297186
47519,7164343
47552,3972
47558,92375
47578,93000
47607,92918
47608,317504
47609,589979
47610,28484
47620,32523
47621,84839
47622,65910
47623,32530
47624,32529
47625,2210921
47626,227590
47642,1307
47643,28482
47644,28507
47647,3124249
47652,153175
47653,13809
47654,13811
47655,13881
47656,13878
47657,43917
47658,13815
47659,13817
47660,169959
47661,43908
47662,94299
47694,8356487
47833,24903031
47838,23533039
47840,166580
47870,74928
47873,432020
47874,23686
47875,294963
47876,169875
47877,6944032
47883,17910048
47919,1746470
47920,490403
47921,2992069
47939,500503
47943,77368
47991,26109394
47992,10222
48003,323289
48010,22608582
48014,7636774
48030,241969
48034,10914
48039,425124
48040,21683
48041,21681
48044,6340016
48048,22889767
48062,13497505
48083,26192467
48105,311196
48108,428223
48109,7783920
48122,6335026
48125,687278
48128,434535
48129,13628812
48131,13079
48136,15764
48139,95887
48150,23647129
48158,12540
48180,1055617
48181,481749
48184,596259
48209,323355
48232,227658
48238,179064
48262,434764
48272,623976
48306,215542
48307,13435889
48309,147801
48310,215541
48313,536982
48315,215543
48341,206682
48342,2999282
48343,7469133
48358,17830123
48365,63033
48370,24807
48372,15722284
48373,15797722
48374,152662
48382,18127101
48386,3698
48388,127970
48402,12611073
48419,164531
48457,609035
48567,43255
48574,56634
48579,906560
48581,124524
48598,46755
48608,341027
48611,3097601
48614,16842
48615,139569
48622,85437
48623,303098
48625,98687
48634,67920
48666,953260
48676,20878809
48677,433533
48679,20575411
48688,144349
48713,450836
48717,248482
48718,6407514
48719,248470
48730,7243142
48731,1113545
48743,121809
48753,5217282
48761,17853024
48762,11734251
48763,6489529
48769,7904453
48770,13109291
48771,88071
48772,11801463
48779,126061
48784,7775841
48788,4136
48792,29036
48793,4796
48794,33896
48799,9530
48806,12609
48814,10890
48822,13167847
48835,316558
48859,347143
48870,29486
48872,18505836
48882,10468258
48886,8793878
48888,14759321
48893,4673605
48895,1087075
48900,342667
48901,7039218
48911,605015
48913,7785207
48943,114170
49220,158516
49225,920780
49233,925367
49248,2936415
49289,1429082
49301,411527
49322,6359434
49400,13151637
49470,18039755
49479,2678349
49599,39045
49671,4653511
49729,588369
49734,6604887
49744,6596542
49746,162823
49747,754713
49748,608474
49754,92308
49761,13083008
49773,11359
49788,39796
49796,91571
49803,210834
49805,825576
49806,39801
49807,124272
49808,82356
49873,767307
49888,762134
49956,170618
49966,39795
49967,776159
49969,369110
50006,511240
50025,172732
50059,80616
50064,251762
50071,101911
50076,106882
50084,387749
50110,18505832
50111,25241477
50123,93269
50127,9802372
50130,8459594
50150,8649656
50156,91201
50157,18054175
50161,110388
50162,110393
50163,110396
50165,110386
50166,110385
50167,110384
50174,861326
50179,129617
50180,129621
50185,110387
50191,8476248
50202,609870
50203,300225
50204,43328
50205,22026
50206,22028
50208,613283
50315,18869967
50317,40200
50352,23093367
50357,112525
50513,372319
50514,78950
50537,3579
50546,50033
50580,22327
50582,11324166
50583,28251
50584,28250
50591,45110
50613,28249
50769,289695
50779,42986
50780,128066
50810,7719355
50811,6933876
50819,23299512
50824,20706317
50830,88072
50836,20510241
50839,18500665
50876,44170
50921,393146
50994,9522
50998,20299683
51033,22040598
51041,20559676
51046,6472451
51086,16120760
51088,9355
51094,6471550
51098,20575446
51106,29103028
51127,23460830
51156,5750628
51157,8680417
51162,109520
51181,112751
51206,10378106
51207,9962040
51223,8712343
51224,7831145
51227,5628753
51228,3115070
51229,1830755
51230,458034
51231,215643
51232,8150317
51259,25041504
51261,8874743
51263,15818362
51269,9590
51271,3479967
51272,13374
51274,28239
51275,17645
51278,22304
51322,66470
51335,227729
51339,392217
51343,123598
51354,376613
51367,320167
51368,6531
51377,19747756
51396,13451
51404,5417
51470,13360101
51491,12900491
51541,18089900
51551,21489683
51552,13272498
51555,9578677
51556,2653622
51557,7202831
51558,32254
51559,32258
51571,24761
51600,9065265
51601,7200351
51604,3122173
51630,52318
51646,133906
51674,13030356
51683,8318666
51684,74389
51685,40493
51703,17333171
51789,10785687
51802,287380
51847,13477819
51861,368772
51888,24769
51889,24767
51951,6303704
51959,65113
51972,8281069
51996,10767466
52036,164323
52105,70912
52131,19312
52137,214579
52160,9465845
52161,7182899
52162,6697305
52163,6545536
52164,6393047
52165,6389704
52166,6255144
52203,24812
52308,522534
52376,4692
52379,12043770
52382,12288282
52383,11737271
52388,13148921
52421,284440
52447,72003
52451,93157
52517,15818164
52520,13003565
52745,9526
52747,25855506
52790,270435
52808,8044557
52818,10532477
52819,6566722
52839,6614886
52891,17524166
52935,46815
52942,1819632
52946,7967299
52951,6801652
52960,522471
52961,569346
52967,7619292
53010,10776793
53013,10111087
53020,45369
53034,12782865
53035,10305247
53093,13765729
53216,2992061
53238,498389
53308,10868182
53310,1457790
53311,9606002
53343,20767918
53344,11007587
53414,2230284
53415,93808
53416,106312
53417,142545
53418,28568
53419,142540
53591,30008702
53602,43924
53603,43929
53604,372384
53605,382680
53606,372385
53607,272607
53608,43932
53609,29430007
53708,122756
53857,8702806
53858,8087038
53867,78131
53893,11831
53894,12125
54145,133488
54151,113091
54158,577283
54167,12468
54177,85391
54182,12374
54189,26154406
54192,26827675
54280,27864391
54465,233637
54526,8805443
54528,1689469
54529,241936
54530,241934
54533,14404
54548,8857310
54561,25316313
54609,14744381
54613,2049
54657,4162673
54664,764434
54695,20881071
54696,6413193
54697,84785
54715,16077150
54716,6939939
54768,12527
54770,7073
54771,6323821
54772,4656
54774,199530
54775,31493
54777,37737
54787,659546
54794,576666
54819,86643
54842,3447
54847,39933
54924,107821
54945,129947
54998,332348
55003,32502
55021,2924318
55036,393060
55037,16128105
55070,50051
55112,21720
55113,21722
55114,182012
55115,21721
55116,21719
55120,3018539
55150,18452
55172,16171272
55185,6872
55186,9957
55187,6870
55188,6862
55193,2177236
55194,6681454
55199,18114060
55201,43931
55205,43992
55207,22693231
55214,239186
55243,11279
55261,13530981
55267,32626
55273,761023
55292,51364
55301,12542
55306,14965
55307,15398
55315,25614598
55322,25010281
55333,24911006
55364,10008056
55365,13505130
55371,550720
55382,25114548
55387,23287179
55462,23507745
55607,23503361
55684,6045456
55700,22571612
55705,20587777
55719,18594594
55722,91439
55727,175242
55739,292740
55777,17571466
55860,27397
55868,5180
55869,12598982
55870,773480
55871,857418
55929,17797381
56000,17573684
56206,530793
56208,118389
56211,7779
56212,334286
56213,65217
56218,517188
56221,676737
56222,60935
56230,20413
56233,139254
56235,272264
56237,11553
56238,44001
56241,413158
56256,174403
56259,72929
56266,10875239
56267,76889
56269,15888
56273,30347
56275,21718
56278,911579
56279,858037
56280,420297
56281,774001
56282,789344
56283,34053
56285,563887
56286,19307
56287,821003
56289,194808
56290,920649
56301,243308
56302,1409344
56303,171201
56304,450573
56306,160194
56315,6280379
56323,39664
56324,102733
56335,20727654
56352,76679
56404,30013
56407,47667
56463,25624089
56475,19138879
56489,6255949
56502,105552
56506,17671913
56513,17324
56515,375901
56516,312043
56519,12791521
56522,13223349
56530,7657484
56537,9531
56541,125959
56542,456057
56545,7592279
56546,6348045
56547,5201089
56548,2836109
56549,555500
56551,144350
56552,1814843
56570,6672183
56580,2182780
56581,10889279
56582,440960
56602,9748274
56620,17303
56682,280111
56710,126583
56712,6671
56713,851678
56720,33569
56724,9013
56730,91582
56809,1821571
56811,542414
56812,175004
56813,103983
56814,153795
56815,153785
56816,153784
56822,14069
56825,836611
56826,836607
56827,836606
56832,1087207
56839,66857
56840,34057
56849,2173611
56850,47520
56860,428862
56865,112693
56870,8643220
56873,10604115
56913,7707538
56914,6609864
57248,26599
57413,13227319
57437,25131600
57478,9591398
57589,22540125
57625,31862
57723,36529
57751,5936
57752,11339
57756,34451
57763,14142
57823,3698601
57824,603204
57829,9648
57846,31538647
57858,25813921
57902,23422
57904,46199
57912,30036
57914,15549
57929,1896346
57930,1003761
57937,6081686
57939,475276
57944,393145
57950,253106
57951,877752
57953,3173558
57957,568592
57958,217376
57959,1025039
57960,2880
57961,870
57962,4600
58003,56842
58108,381489
58117,6654104
58146,517344
58150,76179
58151,13507011
58153,922991
58305,14897790
58306,3173125
58309,16033842
58312,7122034
58323,67931
58343,61665
58344,33418
58345,33426
58346,37847
58348,25378
58349,22435
58352,192892
58353,71292
58356,22418
58359,27239265
58409,1931915
58463,25866725
58536,20706269
58541,20797535
58547,18599754
58563,17171909
58565,18404248
58581,2983654
58585,113138
58589,86172
58590,9913
58591,7257982
58595,15811568
58597,825508
58729,9581507
58799,127451
58824,24950845
58874,252999
58875,184324
58876,94813
58877,313256
58878,313263
58879,287633
58919,176788
58920,14014
58921,28760
58922,28734
58923,28759
58943,17285883
58944,13241659
58963,8559047
58987,45106
58988,1593623
58990,6098691
58991,30224
58992,1406197
58993,30226
58994,30243
58995,30240
59002,280125
59003,62479
59004,62485
59005,171471
59006,239105
59007,239107
59008,66676
59009,239109
59010,66683
59011,111023
59012,239103
59013,239102
59014,68418
59017,2747288
59018,13986
59021,147843
59022,4345498
59023,1811543
59024,8087
59063,77281
59071,38169
59088,831829
59105,43070
59116,10907
59129,90192
59130,16900
59133,123845
59158,2983489
59165,34080
59166,32812
59167,19164
59169,12722
59208,7940589
59227,17309
59268,267243
59283,3648
59284,48464
59286,11507
59291,10037
59311,337058
59366,14964
59369,13230263
59385,40526
59386,3313418
59387,6339304
59388,777211
59389,937249
59397,7797874
59400,85392
59408,77477
59428,822989
59431,54529
59443,184657
59445,1268348
59447,14963
59448,6613
59450,178813
59516,124918
59551,43037
59571,688663
59622,87632
59626,1059680
59627,48304
59632,20575440
59699,10882
59736,781844
59764,47559
59854,82751
59895,19156898
59912,7825557
59914,163465
59922,11208
60002,2067
60013,716696
60046,220826
60050,73945
60055,28220985
60056,14781219
60071,24396884
60072,25066991
60087,10503124
60089,12663
60093,4035
60100,9827
60101,390711
60104,148337
60105,74824
60106,3124122
60128,1722717
60129,6584134
60138,2122216
60141,2854962
60143,17206
60144,551536
60145,47878
60146,107670
60148,4415692
60149,1729146
60150,215539
60151,215540
60152,24813
60153,201341
60154,10508526
60155,276287
60211,18079757
60220,15806231
60221,13252406
60222,13007638
60224,7685763
60225,10402992
60226,8315872
60235,6448482
60236,6406018
60252,885744
60303,46908
60373,6542645
60374,5943970
60375,2494204
60376,1158706
60377,210243
60378,238142
60379,238140
60380,238139
60381,129523
60382,238137
60383,238141
60384,238127
60385,109367
60386,762064
60387,102857
60388,268598
60389,213975
60390,89160
60391,172691
60392,74033
60393,201175
60394,74036
60395,238125
60396,132778
60397,268604
60398,238126
60404,6239873
60405,6604209
60407,1566705
60408,3492020
60410,1015311
60422,46906
60545,17182421
60656,515905
60671,105548
60674,197512
60675,949709
60738,545425
60804,40290
60866,14469
60876,18035
60884,296264
60885,7184
60887,158446
60899,11690
60916,99245
61060,12063467
61153,988950
61248,11942639
61494,2743
61497,99296
61498,826585
61499,94807
61500,155106
61501,394683
61502,833549
61503,105999
61543,1747896
61592,190344
61593,74997
61594,17491
61596,76668
61600,8462184
61605,243298
61606,429883
61607,651260
61608,291356
61609,18884
61611,129327
61613,10762697
61618,43915
61640,1051620
61641,1111600
61642,35233
61643,9454
61644,448836
61645,130119
61647,12075
61649,618177
61650,478894
61651,18878
61659,51985
61661,50001
61663,2479827
61664,44660
61665,189802
61666,291354
61668,13630171
61670,18405221
61673,15985373
61677,45234
61687,289601
61693,357636
61768,74270
61893,20883847
61896,11309018
61929,16280689
61936,20980959
61978,13151129
61990,14889780
62016,24870
62018,61974
62019,61958
62020,28553
62025,5171894
62026,92147
62027,294042
62028,2277444
62029,294046
62033,136636
62037,136641
62038,39032
62039,136640
62040,39026
62041,2197227
62042,39028
62043,30068
62044,39033
62045,136637
62046,39031
62047,136638
62048,39030
62056,400906
62057,400881
62066,40293
62071,92956
62075,40271
62076,31357
62077,7968
62078,12040447
62079,552987
62091,10092
62092,10090
62093,10084
62103,2152871
62104,40217
62105,153007
62106,40223
62107,395962
62145,335459
62147,13331199
62219,23157777
62236,13516846
62240,10314376
62246,13337716
62248,13337715
62266,2133827
62349,8725
62394,4332082
62401,53645
62407,265650
62415,1096390
62423,22749994
62451,21423525
62474,18310201
62482,18656006
62515,16532
62522,18209290
62525,9545064
62554,17461
62555,23876
62569,32650
62590,139087
62604,26596
62627,29744
62638,212525
62735,20768868
62766,34310
62782,18282800
62801,2272880
62810,38723
62937,6801614
62989,6193
63005,1237398
63009,249042
63031,16176
63041,35488
63044,55019
63071,18775284
63109,15054
63127,84927
63134,16171259
63135,625094
63138,9804
63156,39916
63172,5368
63180,10739
63225,78728
63229,93426
63231,1362
63232,11366
63235,99944
63258,5932
63277,194618
63321,48862
63331,6609714
63343,8526694
63350,17834904
63386,169331
63430,37100
63455,2267195
63543,1433337
63544,8296
63545,8252
63546,77770
63547,8282
63557,6164358
63568,6566616
63569,224500
63570,1632833
63578,603911
63622,5983694
63623,3276072
63625,7150174
63657,14460
63660,7081
63688,62012
63713,23577
63719,41810
63725,15698479
63899,7389
63904,10065
63959,2095
63975,104159
63976,104160
63977,359375
63984,2331954
63999,6167746
64000,8726744
64004,11580
64005,187049
64015,502295
64017,5061675
64018,22323
64020,40289
64022,52629
64024,34871
64140,17329041
64251,5946
64464,111220
64650,19351490
64704,17797253
65062,25017
65142,18052985
65234,554674
65247,760205
65249,15766776
65255,12926432
65308,2677
65448,134958
65573,114308
65574,133526
65582,125423
65584,138069
65585,781498
65602,9517
65724,820394
65784,74406
65804,25014
65818,764063
65829,6871646
65831,386142
65939,10161216
65974,328802
66113,6634409
66162,774060
66163,107772
66172,16006
66181,38855
66228,9476510
66342,170171
66420,109510
66470,1207904
66489,27213121
66559,168571
66579,17570105
66608,24473465
66615,364089
66629,17331349
66640,7840156
66645,6497645
66656,1178039
66663,18730158
66664,127249
66710,18353714
66740,18990
66741,19001
66742,18999
66745,17333279
66755,17333431
66759,327255
66763,830791
66770,46460
66777,13037558
66778,16130723
66781,109509
66791,2579284
66793,15738951
66803,13573622
66809,10931321
66810,43926
66816,84786
66819,7277715
66820,8045080
66821,93947
66822,85306
66823,14839
66824,627984
66825,204276
66826,15154
66827,10720733
66828,7824997
66830,5509321
66831,4527502
66836,32507
66837,226791
66851,15157
66857,4452257
66859,762563
66860,12687461
66861,10517947
66862,10816297
66863,7932146
66864,9509287
66865,2260637
66866,341553
66867,93797
66870,3410425
66871,8099187
66881,77298
66944,13529055
66953,11734
66954,11229
67062,10775
67091,472025
67115,19083
67119,205218
67133,1566053
67137,29022
67147,31741
67156,1875
67161,3291
67178,385228
67180,51715
67182,381440
67189,6551
67211,18115061
67216,151926
67264,4352708
67299,14905
67356,15732712
67572,4625
67594,6753
67640,11429
67704,127712
67710,55352
67712,7494887
67714,113576
67715,324748
67731,294045
67732,98807
67733,294047
67739,541024
67740,24940998
67752,20821249
67768,7663
67769,1493253
67780,41820
67782,76688
67784,50091
67786,6324903
67788,144773
67789,144789
67790,144793
67791,144792
67792,617526
67793,144790
67886,2879
67887,271264
67891,969275
67893,3581
67894,23419
67920,7993566
67921,7745031
67997,13821
68025,121410
68041,22322
68086,16884
68106,147602
68217,302625
68241,2895896
68267,8592946
68278,22551743
68296,15808816
68299,17707654
68304,16182601
68348,44255
68349,41913
68351,142080
68353,65336
68354,8701960
68355,13259270
68356,1191
68357,3888
68358,129650
68359,411053
68360,5849
68361,18931
68375,47881
68412,5489684
68429,161656
68446,9666812
68491,37738
68522,60925
68560,246225
68567,8089
68571,114982
68591,815158
68632,22417
68635,20821299
68642,101249
68646,70489
68650,233691
68652,24814
68655,7904429
68676,1499952
68682,95608
68683,1022866
68684,78629
68712,17989312
68739,116054
68843,18656055
68866,20454672
68880,127515
68894,17348985
68898,15902792
68899,16131072
68903,10163292
68920,268275
68921,15811495
68924,13112023
68961,18079661
68982,333907
69013,30343
69021,11720382
69025,6193923
69062,13426114
69079,25148
69093,31819
69112,16298
69130,34760
69153,3690
69154,40580
69155,9594
69161,4005
69167,46182
69490,23485372
69492,22341276
69505,22421
69546,99329
69562,119838
69622,24902492
69683,178599
69701,3692
69720,18271235
69730,30658
69744,1627
69747,5872
69772,6694
69773,30292
69778,29802
69779,744615
69784,5989573
69791,53413
69807,29254
69848,169487
69851,4986
69858,73860
69859,18414
69869,160251
69875,21025
69877,5954
70130,4887
70132,46913
70133,47558
70180,381704
70183,2804776
70190,8343444
70212,1376220
70291,1398034
70296,4212386
70297,1242729
70299,1464757
70301,1407874
70302,1362193
70305,6688121
70309,392431
70319,8100288
70336,15752115
70345,11389341
70407,6750
70411,102324
70413,8619814
70434,34898
70441,10954979
70612,537094
70895,10706934
70935,844051
70944,112520
70947,236862
70980,37297
71016,42512
71057,18722887
71075,25613617
71083,23717678
71097,23245594
71103,23346918
71104,20706316
71133,6433344
71148,18453095
71169,18404093
71189,675905
71218,389763
71236,16045078
71267,16000980
71276,9751378
71325,9509289
71406,5981415
71482,8152697
71488,6532496
71494,6674372
71528,197436
71529,251519
71531,152695
71547,4071018
71574,104219
71650,71787
71651,78674
71652,71784
71653,112874
71654,112872
71672,153542
71725,491735
71727,479415
71730,65399
71752,59882
71762,2071575
71804,217433
71835,12331767
71944,579143
71976,153540
71996,714380
72017,35743
72036,851393
72056,11472
72073,15815364
72094,542639
72095,180463
72096,201146
72108,533675
72125,210404
72249,138269
72258,89959
72295,18825
72298,29797
72306,19106
72314,115476
72339,27999
72348,16387
72364,110763
72372,386
72381,206172
72384,6452731
72385,13270
72391,44796
72396,27037
72400,7628
72401,261243
72412,28703
72418,10878
72419,7748
72421,616828
72422,12194
72601,6534132
72708,12065943
73057,18419
73211,228696
73212,716944
73313,1197646
73316,237665
73430,474858
73493,18005
73508,2157243
73543,310272
73566,13531024
73586,13554713
73616,886512
73627,79879
73645,105551
73686,11233988
73847,181601
73854,887201
73860,690955
73877,1908511
73889,225545
73892,6328
73896,138070
73898,906541
73899,490867
73907,667234
73908,132314
73957,981463
73991,334818
73998,122967
74009,1145862
74018,11301
74056,621739
74058,598160
